attendance_id,date,status
A_e968c6,2015-11-04,Tardy
A_12d055,2015-11-05,Present
A_7832e8,2015-11-06,Present
A_32399f,2015-11-09,Tardy
A_93f886,2015-11-10,Present
A_868810,2015-11-11,Present
A_17d148,2015-11-12,Present
A_51dde6,2015-11-13,Present
A_64e57a,2015-11-16,Present
A_563b56,2015-11-17,Present
A_61371f,2015-11-18,Present
A_8d73d2,2015-11-19,Present
A_ccf502,2015-11-20,Present
A_ba1b23,2015-11-23,Present
A_b3b794,2015-11-24,Present
A_8235b1,2015-11-25,Present
A_53e708,2015-11-30,Present
A_747f79,2015-12-01,Present
A_3e0a74,2015-12-02,Tardy
A_0bf4de,2015-12-03,Present
A_d15796,2015-12-04,Present
A_c32953,2015-12-07,Present
A_455a0c,2015-12-08,Present
A_d65480,2015-12-09,Present
A_51a3e6,2015-12-10,Present
A_a769e8,2015-12-11,Present
A_01ab85,2015-12-14,Present
A_0601ed,2015-12-15,Present
A_ebbe02,2015-12-16,Present
A_62ccbe,2015-12-17,Present
A_a0889a,2015-12-18,Present
A_bccad9,2016-01-05,Present
A_70ad62,2016-01-06,Present
A_8cdc67,2016-01-07,Present
A_970114,2016-01-08,Present
A_2cfa10,2016-01-11,Present
A_6d5537,2016-01-12,Present
A_97b52a,2016-01-13,Present
A_558cd4,2016-01-14,Present
A_5dc265,2016-01-15,Present
A_1213b7,2016-01-19,Present
A_627e3c,2016-01-20,Present
A_6dee90,2016-01-21,Present
A_1f607a,2016-01-22,Present
A_ede949,2016-01-25,Present
A_c6c3c0,2016-01-26,Present
A_e76a7a,2016-01-27,Present
A_ff7d06,2016-01-28,Present
A_ff2da0,2016-01-29,Present
A_6d582c,2016-02-01,Present
A_7f0737,2016-02-02,Present
A_2f875b,2016-02-03,Present
A_7f0aad,2016-02-04,Present
A_a718ab,2016-02-05,Present
A_aa4a26,2016-02-08,Present
A_a93569,2016-02-09,Present
A_0487c4,2016-02-10,Present
A_904bf0,2016-02-11,Present
A_9e3561,2016-02-12,Present
A_bfc1ce,2016-02-16,Present
A_1614cd,2016-02-17,Present
A_52cd76,2016-02-18,Present
A_dda90e,2016-02-19,Present
A_a996d0,2016-02-22,Present
A_de4bf8,2016-02-23,Present
A_aec0e4,2016-02-24,Present
A_f8aa69,2016-02-25,Present
A_f35cd1,2016-02-26,Present
A_9ac4e1,2016-02-29,Present
A_05d51c,2016-03-01,Present
A_7dc44c,2016-03-02,Present
A_fdf3cb,2016-03-03,Present
A_489995,2016-03-04,Present
A_3a6e0b,2016-03-07,Present
A_2136d1,2016-03-08,Present
A_f90f6c,2016-03-09,Present
A_2bcd2b,2016-03-10,Present
A_8c884d,2016-03-11,Present
A_bea037,2016-03-14,Present
A_2e0e20,2016-03-15,Present
A_ba3001,2016-03-16,Present
A_970d23,2016-03-17,Present
A_264b01,2016-03-18,Present
A_1f53c5,2016-03-21,Present
A_f1c5fb,2016-03-22,Present
A_a69395,2016-03-23,Present
A_8dfbdc,2016-03-24,Present
A_90dfda,2016-03-25,Present
A_bad71f,2016-04-04,Present
A_58bc06,2016-04-05,Present
A_4361ee,2016-04-06,Present
A_b88f97,2016-04-07,Present
A_0b7221,2016-04-08,Present
A_c49197,2016-04-11,Present
A_e44ab9,2016-04-12,Present
A_ec3875,2016-04-13,Present
A_3f0811,2016-04-14,Present
A_7bae84,2016-04-15,Present
A_de4465,2016-04-18,Present
A_913b34,2016-04-19,Present
A_6ff4ac,2016-04-20,Present
A_72bec4,2016-04-21,Present
A_2fc6b7,2016-04-22,Present
A_0d9c8b,2016-04-25,Present
A_ede836,2016-04-26,Present
A_e4a438,2016-04-27,Present
A_28fb8e,2016-04-28,Present
A_d183a6,2016-04-29,Present
A_6a7411,2016-05-02,Present
A_7cb2a8,2016-05-03,Present
A_2a4814,2016-05-04,Present
A_d3d1a7,2016-05-05,Present
A_cefc1e,2016-05-06,Present
A_e87b04,2016-05-09,Present
A_9d463f,2016-05-10,Present
A_6cda01,2016-05-11,Present
A_a90b4e,2016-05-12,Present
A_ef2bf1,2016-05-13,Present
A_9a112c,2016-05-16,Present
A_282cf7,2016-05-17,Present
A_44589f,2016-05-18,Present
A_56da71,2016-05-19,Present
A_dcb1ec,2016-05-20,Present
A_487b37,2016-05-23,Present
A_65aff7,2016-05-24,Present
A_899f0d,2016-05-25,Tardy
A_d31ea3,2016-05-26,Present
A_48a5db,2016-05-27,Present
A_27084e,2016-05-31,Present
A_0bd3ca,2016-06-01,Present
A_1559cd,2016-06-02,Present
A_7878fa,2016-06-03,Present
A_464ffc,2016-06-06,Present
A_6c08a2,2016-06-07,Present
A_c1d40f,2016-06-08,Present
A_3f6141,2016-06-09,Present
A_2c8150,2015-08-24,Present
A_2ec26c,2015-08-25,Present
A_af5000,2015-08-26,Present
A_18d1c5,2015-08-27,Present
A_632fd5,2015-08-28,Present
A_91660f,2015-08-31,Present
A_e68429,2015-09-01,Present
A_4bcfc5,2015-09-02,Present
A_9c3c64,2015-09-03,Present
A_3f2bea,2015-09-04,Present
A_6512d3,2015-09-08,Present
A_359880,2015-09-09,Absent
A_b38900,2015-09-10,Tardy
A_a6ec05,2015-09-11,Present
A_0341c4,2015-09-14,Absent
A_59966c,2015-09-15,Present
A_5072b6,2015-09-16,Present
A_a038e0,2015-09-17,Present
A_547603,2015-09-18,Present
A_f33d78,2015-09-21,Present
A_e16dc6,2015-09-22,Present
A_61f72c,2015-09-23,Present
A_9bef07,2015-09-24,Present
A_843fd6,2015-09-25,Present
A_1fceab,2015-09-28,Present
A_b43928,2015-09-29,Tardy
A_14486c,2015-09-30,Present
A_8acc1e,2015-10-01,Present
A_c3a4de,2015-10-02,Present
A_e538d4,2015-10-05,Absent
A_29c1fe,2015-10-06,Absent
A_40e22a,2015-10-07,Present
A_d4d401,2015-10-08,Present
A_956450,2015-10-12,Present
A_3808b5,2015-10-13,Tardy
A_2a73c0,2015-10-14,Present
A_adc38b,2015-10-15,Present
A_72761d,2015-10-16,Present
A_e04030,2015-10-19,Absent
A_de2d03,2015-10-20,Present
A_a4ba26,2015-10-21,Present
A_7034d2,2015-10-22,Present
A_da0149,2015-10-23,Present
A_57a735,2015-10-26,Present
A_f7786f,2015-10-27,Present
A_a1295e,2015-10-28,Absent
A_a94352,2015-10-29,Present
A_711c57,2015-10-30,Present
A_1f516d,2015-11-02,Present
A_226d49,2015-11-03,Present
A_f0bec4,2015-11-04,Present
A_a7de57,2015-11-05,Present
A_dd3ad9,2015-11-06,Present
A_1af114,2015-11-09,Present
A_7278a4,2015-11-10,Present
A_658960,2015-11-11,Absent
A_94bae1,2015-11-12,Present
A_9b46a2,2015-11-13,Present
A_54fe8b,2015-11-16,Present
A_d05f8a,2015-11-17,Present
A_10751c,2015-11-18,Present
A_1f6216,2015-11-19,Present
A_9f7cd2,2015-11-20,Present
A_09c6e8,2015-11-23,Present
A_16984e,2015-11-24,Present
A_23d02e,2015-11-25,Present
A_492bfe,2015-11-30,Present
A_1647a2,2015-12-01,Present
A_7ab1c2,2015-12-02,Present
A_301887,2015-12-03,Present
A_364788,2015-12-04,Present
A_bed618,2015-12-07,Present
A_9b3d7e,2015-12-08,Present
A_fbf425,2015-12-09,Present
A_ec7195,2015-12-10,Present
A_c5bcf9,2015-12-11,Present
A_65d554,2015-12-14,Present
A_dc9a36,2015-12-15,Present
A_a4fdc2,2015-12-16,Present
A_af9484,2015-12-17,Present
A_24137d,2015-12-18,Present
A_966728,2016-01-05,Present
A_eaf74b,2016-01-06,Present
A_83a7aa,2016-01-07,Present
A_b8a03d,2016-01-08,Present
A_b3c198,2016-01-11,Present
A_889a2b,2016-01-12,Present
A_2d0b60,2016-01-13,Present
A_859d4f,2016-01-14,Present
A_7fd28d,2016-01-15,Tardy
A_ba8a5a,2016-01-19,Present
A_ed1b91,2016-01-20,Present
A_2b40d7,2016-01-21,Present
A_a538e6,2016-01-22,Present
A_4053e5,2016-01-25,Present
A_bac66e,2016-01-26,Present
A_a69829,2016-01-27,Present
A_8c45ea,2016-01-28,Absent
A_bfdb1f,2016-01-29,Present
A_6a34de,2016-02-01,Present
A_9b780a,2016-02-02,Present
A_1fb869,2016-02-03,Present
A_cd587b,2016-02-04,Present
A_d10ca1,2016-02-05,Present
A_a47437,2016-02-08,Present
A_80d546,2016-02-09,Absent
A_196598,2016-02-10,Present
A_8a42af,2016-02-11,Present
A_510e53,2016-02-12,Absent
A_ce0dda,2016-02-16,Present
A_fb7a2c,2016-02-17,Present
A_6cc9a5,2016-02-18,Present
A_e83909,2016-02-19,Present
A_806bc0,2016-02-22,Absent
A_e83177,2016-02-23,Present
A_a6bf34,2016-02-24,Present
A_0d308f,2016-02-25,Absent
A_12871e,2016-02-26,Present
A_5ddaa3,2016-02-29,Present
A_eef00f,2016-03-01,Present
A_06047c,2016-03-02,Present
A_402a07,2016-03-03,Present
A_3498fe,2016-03-04,Present
A_45cc7f,2016-03-07,Present
A_2e0ae5,2016-03-08,Present
A_853ad3,2016-03-09,Present
A_c73e06,2016-03-10,Present
A_e7fe36,2016-03-11,Present
A_13f8dc,2016-03-14,Present
A_ff212d,2016-03-15,Present
A_8aff9b,2016-03-16,Absent
A_c02143,2016-03-17,Present
A_fdfc35,2016-03-18,Present
A_54f4c7,2016-03-21,Present
A_f7f55e,2016-03-22,Present
A_21b96b,2016-03-23,Present
A_f077d3,2016-03-24,Present
A_491113,2016-03-25,Present
A_983834,2016-04-04,Present
A_273ab9,2016-04-05,Absent
A_ffdcf3,2016-04-06,Present
A_9c81f6,2016-04-07,Tardy
A_f3a2ea,2016-04-08,Tardy
A_48818a,2016-04-11,Present
A_eb14ae,2016-04-12,Present
A_662aef,2016-04-13,Present
A_64f9e5,2016-04-14,Present
A_da981a,2016-04-15,Present
A_24faaa,2016-04-18,Present
A_c629b9,2016-04-19,Present
A_b363b6,2016-04-20,Present
A_4db4b2,2016-04-21,Present
A_fa5002,2016-04-22,Present
A_f7187f,2016-04-25,Present
A_efd640,2016-04-26,Present
A_e1c3a2,2016-04-27,Present
A_6e3865,2016-04-28,Present
A_288136,2016-04-29,Present
A_d0d401,2016-05-02,Present
A_c55be5,2016-05-03,Present
A_bccc99,2016-05-04,Present
A_20a8cb,2016-05-05,Present
A_a01801,2016-05-06,Present
A_81e8b5,2016-05-09,Present
A_0e760e,2016-05-10,Present
A_6251b4,2016-05-11,Present
A_4fd6fc,2016-05-12,Present
A_049757,2016-05-13,Present
A_c0e333,2016-05-16,Present
A_edec6c,2016-05-17,Present
A_ae7dde,2016-05-18,Present
A_27a6ae,2016-05-19,Present
A_19c393,2016-05-20,Present
A_52f704,2016-05-23,Present
A_5acc28,2016-05-24,Present
A_901029,2016-05-25,Present
A_c24990,2016-05-26,Present
A_0adf57,2016-05-27,Present
A_cc17d2,2016-05-31,Present
A_966006,2016-06-01,Present
A_29d255,2016-06-02,Tardy
A_764186,2016-06-03,Present
A_684724,2016-06-06,Absent
A_9ebf5a,2016-06-07,Present
A_cec5e6,2016-06-08,Absent
A_cf0bc4,2016-06-09,Present
A_4df1cd,2015-08-24,Present
A_0d42a4,2015-08-25,Absent
A_a14678,2015-08-26,Present
A_49fef3,2015-08-27,Present
A_d13100,2015-08-28,Present
A_08cdea,2015-08-31,Present
A_a9fba1,2015-09-01,Present
A_85c267,2015-09-02,Present
A_50cc12,2015-09-03,Present
A_228391,2015-09-04,Present
A_162fa0,2015-09-08,Present
A_53b529,2015-09-09,Present
A_b87231,2015-09-10,Present
A_984526,2015-09-11,Present
A_5e0218,2015-09-14,Present
A_b3dc2e,2015-09-15,Present
A_b6f199,2015-09-16,Present
A_983458,2015-09-17,Present
A_256196,2015-09-18,Present
A_28ba47,2015-09-21,Present
A_fa6791,2015-09-22,Tardy
A_a21c35,2015-09-23,Present
A_bf81a3,2015-09-24,Present
A_534061,2015-09-25,Present
A_f07dfe,2015-09-28,Present
A_651ef9,2015-09-29,Present
A_475d09,2015-09-30,Present
A_7063c0,2015-10-01,Present
A_56c4df,2015-10-02,Present
A_f65b55,2015-10-05,Present
A_92fd74,2015-10-06,Tardy
A_a0a7ee,2015-10-07,Present
A_90c7ab,2015-10-08,Present
A_1edeb6,2015-10-12,Present
A_a85521,2015-10-13,Absent
A_7e740f,2015-10-14,Present
A_12aa84,2015-10-15,Present
A_3a4059,2015-10-16,Present
A_799d68,2015-10-19,Present
A_c9d76c,2015-10-20,Present
A_b3680e,2015-10-21,Absent
A_091060,2015-10-22,Present
A_b3c317,2015-10-23,Present
A_af7171,2015-10-26,Present
A_b17ded,2015-10-27,Present
A_70b65d,2015-10-28,Tardy
A_b959a4,2015-10-29,Absent
A_1e2e69,2015-10-30,Present
A_0b9041,2015-11-02,Present
A_6636c7,2015-11-03,Present
A_d4b936,2015-11-04,Present
A_248e6d,2015-11-05,Present
A_98c878,2015-11-06,Present
A_22479c,2015-11-09,Present
A_80dd1b,2015-11-10,Present
A_71a251,2015-11-11,Present
A_b9da00,2015-11-12,Present
A_bc5aab,2015-11-13,Present
A_52c309,2015-11-16,Present
A_4df491,2015-11-17,Present
A_86fc3f,2015-11-18,Absent
A_f278c6,2015-11-19,Present
A_2baff3,2015-11-20,Present
A_44ff91,2015-11-23,Present
A_cb5bfe,2015-11-24,Present
A_2d3217,2015-11-25,Present
A_c8d976,2015-11-30,Present
A_bbbb35,2015-12-01,Present
A_1dc91a,2015-12-02,Present
A_20b00b,2015-12-03,Present
A_602a18,2015-12-04,Present
A_0424d9,2015-12-07,Present
A_66ebf6,2015-12-08,Present
A_10f0da,2015-12-09,Present
A_31d968,2015-12-10,Present
A_3e733d,2015-12-11,Present
A_568c0d,2015-12-14,Present
A_5432d1,2015-12-15,Present
A_985ce1,2015-12-16,Present
A_fdc015,2015-12-17,Present
A_bf0bb5,2015-12-18,Present
A_31ef16,2016-01-05,Present
A_14cb59,2016-01-06,Present
A_5edd3c,2016-01-07,Present
A_7a242e,2016-01-08,Present
A_0bac90,2016-01-11,Present
A_e8c3c1,2016-01-12,Absent
A_9da085,2016-01-13,Present
A_7c92fa,2016-01-14,Present
A_e1499f,2016-01-15,Present
A_9b4e14,2016-01-19,Tardy
A_036112,2016-01-20,Present
A_af40e9,2016-01-21,Present
A_a0bada,2016-01-22,Present
A_912082,2016-01-25,Absent
A_44e842,2016-01-26,Present
A_ba0b31,2016-01-27,Absent
A_1d2c69,2016-01-28,Present
A_d82a25,2016-01-29,Present
A_29a281,2016-02-01,Present
A_e55011,2016-02-02,Tardy
A_928a28,2016-02-03,Present
A_5a226a,2016-02-04,Present
A_a9f990,2016-02-05,Absent
A_dbff2d,2016-02-08,Present
A_e2b44e,2016-02-09,Absent
A_9fa889,2016-02-10,Present
A_e5950a,2016-02-11,Present
A_a3a4fe,2016-02-12,Present
A_03b2d3,2016-02-16,Present
A_5c4a90,2016-02-17,Present
A_6e6aeb,2016-02-18,Present
A_0ab2dc,2016-02-19,Present
A_c1fcb9,2016-02-22,Present
A_725b48,2016-02-23,Tardy
A_dcccf3,2016-02-24,Present
A_7b98c3,2016-02-25,Present
A_8d9161,2016-02-26,Present
A_8eb5ed,2016-02-29,Present
A_056a7d,2016-03-01,Present
A_2c6587,2016-03-02,Present
A_9594b2,2016-03-03,Present
A_a82ecd,2016-03-04,Present
A_c2b32d,2016-03-07,Present
A_2999de,2016-03-08,Tardy
A_b2877b,2016-03-09,Present
A_8ebb9e,2016-03-10,Present
A_73bfe5,2016-03-11,Present
A_97bc8f,2016-03-14,Present
A_2807f8,2016-03-15,Present
A_af0461,2016-03-16,Present
A_0a2a10,2016-03-17,Present
A_0c360a,2016-03-18,Present
A_1a97e9,2016-03-21,Present
A_e739ef,2016-03-22,Tardy
A_941d35,2016-03-23,Present
A_c84d45,2016-03-24,Present
A_86fecc,2016-03-25,Present
A_df1590,2016-04-04,Present
A_06b641,2016-04-05,Tardy
A_7ab605,2016-04-06,Present
A_c8b9f9,2016-04-07,Present
A_4b3fa2,2016-04-08,Present
A_f4a834,2016-04-11,Present
A_14b24e,2016-04-12,Present
A_b30439,2016-04-13,Present
A_73cd0f,2016-04-14,Present
A_aed502,2016-04-15,Present
A_8533f9,2016-04-18,Present
A_8d9de9,2016-04-19,Present
A_634521,2016-04-20,Present
A_8b153f,2016-04-21,Present
A_4d6fec,2016-04-22,Present
A_1a3cc4,2016-04-25,Present
A_b9d7c8,2016-04-26,Present
A_5ab52b,2016-04-27,Absent
A_7c35c9,2016-04-28,Present
A_0b6b6d,2016-04-29,Present
A_e814dd,2016-05-02,Present
A_e1b985,2016-05-03,Present
A_f377f4,2016-05-04,Present
A_cb4d9b,2016-05-05,Present
A_343381,2016-05-06,Absent
A_76972b,2016-05-09,Present
A_221c65,2016-05-10,Present
A_eed769,2016-05-11,Present
A_4ea7d7,2016-05-12,Present
A_1fb89b,2016-05-13,Present
A_4205e2,2016-05-16,Present
A_0d9721,2016-05-17,Present
A_b2617b,2016-05-18,Absent
A_2d5452,2016-05-19,Present
A_b6dba6,2016-05-20,Present
A_af295c,2016-05-23,Present
A_25f231,2016-05-24,Present
A_52f8cb,2016-05-25,Present
A_17ae37,2016-05-26,Present
A_44b47c,2016-05-27,Present
A_497df4,2016-05-31,Present
A_bb2bee,2016-06-01,Absent
A_d329f5,2016-06-02,Present
A_29117e,2016-06-03,Present
A_c98a63,2016-06-06,Present
A_25b932,2016-06-07,Present
A_17f58e,2016-06-08,Present
A_d9e591,2016-06-09,Present
A_6264bc,2015-08-24,Present
A_c4e8b8,2015-08-25,Present
A_379ca0,2015-08-26,Present
A_e8a63f,2015-08-27,Present
A_d90be1,2015-08-28,Present
A_e72e6c,2015-08-31,Present
A_96ff46,2015-09-01,Present
A_4f8b4e,2015-09-02,Present
A_d05084,2015-09-03,Present
A_df8707,2015-09-04,Present
A_6bc9a9,2015-09-08,Present
A_72d14e,2015-09-09,Present
A_b47d9e,2015-09-10,Present
A_98335f,2015-09-11,Present
A_b86aa8,2015-09-14,Present
A_ed121c,2015-09-15,Present
A_4c70dd,2015-09-16,Present
A_394898,2015-09-17,Present
A_fde0ed,2015-09-18,Present
A_804d97,2015-09-21,Present
A_499677,2015-09-22,Present
A_82fb56,2015-09-23,Present
A_456994,2015-09-24,Present
A_3b4e66,2015-09-25,Present
A_d6f545,2015-09-28,Present
A_075ba4,2015-09-29,Present
A_e200df,2015-09-30,Present
A_ac4071,2015-10-01,Present
A_3284ed,2015-10-02,Present
A_3a9e95,2015-10-05,Present
A_b0c402,2015-10-06,Present
A_a911bf,2015-10-07,Present
A_34570e,2015-10-08,Present
A_6ca4aa,2015-10-12,Present
A_11f6e1,2015-10-13,Present
A_1c62d7,2015-10-14,Present
A_f6d641,2015-10-15,Present
A_49ad21,2015-10-16,Present
A_c59828,2015-10-19,Present
A_c4af85,2015-10-20,Present
A_c5ce3e,2015-10-21,Present
A_2b58eb,2015-10-22,Present
A_6a3272,2015-10-23,Present
A_a47160,2015-10-26,Present
A_bc5051,2015-10-27,Absent
A_4b40b2,2015-10-28,Present
A_1c3fae,2015-10-29,Present
A_e3027f,2015-10-30,Present
A_7211b1,2015-11-02,Present
A_9af26c,2015-11-03,Tardy
A_e31332,2015-11-04,Present
A_e62819,2015-11-05,Absent
A_d1b390,2015-11-06,Present
A_1252e2,2015-11-09,Present
A_881176,2015-11-10,Present
A_039b0b,2015-11-11,Present
A_89ed22,2015-11-12,Present
A_b18169,2015-11-13,Present
A_860e4c,2015-11-16,Present
A_88e30c,2015-11-17,Present
A_232e79,2015-11-18,Present
A_965eac,2015-11-19,Present
A_46fbd4,2015-11-20,Present
A_f82b35,2015-11-23,Present
A_e5ad6c,2015-11-24,Present
A_fb77c1,2015-11-25,Present
A_493947,2015-11-30,Present
A_a9c1a1,2015-12-01,Present
A_a3bc7f,2015-12-02,Present
A_dfb1c9,2015-12-03,Present
A_b89aa4,2015-12-04,Present
A_f54eb1,2015-12-07,Present
A_3e4f78,2015-12-08,Present
A_f73135,2015-12-09,Present
A_e792cd,2015-12-10,Present
A_932f9b,2015-12-11,Present
A_9b5d4e,2015-12-14,Present
A_b5eab0,2015-12-15,Present
A_37d412,2015-12-16,Present
A_19339a,2015-12-17,Present
A_78fe2f,2015-12-18,Present
A_75d3ec,2016-01-05,Present
A_73ec83,2016-01-06,Present
A_85d544,2016-01-07,Present
A_65683a,2016-01-08,Present
A_3fb44e,2016-01-11,Present
A_0e3504,2016-01-12,Present
A_0c6aaf,2016-01-13,Present
A_e98212,2016-01-14,Present
A_bb5250,2016-01-15,Present
A_3e3fcc,2016-01-19,Tardy
A_38793c,2016-01-20,Present
A_7d90b2,2016-01-21,Present
A_5446ff,2016-01-22,Present
A_260af5,2016-01-25,Present
A_9e17ee,2016-01-26,Present
A_671cc0,2016-01-27,Present
A_6364ae,2016-01-28,Present
A_19cf02,2016-01-29,Present
A_7237f1,2016-02-01,Present
A_c2b157,2016-02-02,Present
A_9773f4,2016-02-03,Present
A_a50d8d,2016-02-04,Present
A_95feb8,2016-02-05,Present
A_c7e90d,2016-02-08,Present
A_add470,2016-02-09,Present
A_2897d4,2016-02-10,Present
A_4d7a1e,2016-02-11,Present
A_1b36c0,2016-02-12,Present
A_82300c,2016-02-16,Present
A_89f1e2,2016-02-17,Present
A_48e099,2016-02-18,Present
A_fefdaf,2016-02-19,Present
A_c7b053,2016-02-22,Present
A_b94a71,2016-02-23,Present
A_94c02f,2016-02-24,Present
A_cd3add,2016-02-25,Present
A_0b22cc,2016-02-26,Present
A_060e10,2016-02-29,Present
A_90dcb6,2016-03-01,Present
A_5c3a7e,2016-03-02,Present
A_d073d8,2016-03-03,Present
A_2c1531,2016-03-04,Absent
A_ea43ad,2016-03-07,Present
A_6ed480,2016-03-08,Tardy
A_544207,2016-03-09,Present
A_989ee2,2016-03-10,Present
A_1a4192,2016-03-11,Present
A_f6995a,2016-03-14,Present
A_7bdb3d,2016-03-15,Present
A_682181,2016-03-16,Present
A_c0a06b,2016-03-17,Present
A_d95765,2016-03-18,Present
A_6faef3,2016-03-21,Present
A_6f4d20,2016-03-22,Present
A_a50100,2016-03-23,Present
A_bb4417,2016-03-24,Present
A_62fd04,2016-03-25,Present
A_ea934f,2016-04-04,Present
A_031a8e,2016-04-05,Present
A_8ba4ee,2016-04-06,Present
A_c1b333,2016-04-07,Present
A_aeb0f8,2016-04-08,Present
A_7c985e,2016-04-11,Present
A_894842,2016-04-12,Present
A_f89067,2016-04-13,Present
A_bc7c6d,2016-04-14,Tardy
A_e91ad5,2016-04-15,Present
A_343803,2016-04-18,Present
A_c3a527,2016-04-19,Present
A_a9e010,2016-04-20,Absent
A_6122a7,2016-04-21,Tardy
A_a94c23,2016-04-22,Present
A_c42123,2016-04-25,Present
A_bdc61b,2016-04-26,Present
A_2ee249,2016-04-27,Present
A_6c3464,2016-04-28,Present
A_ef1185,2016-04-29,Tardy
A_b39742,2016-05-02,Present
A_396d9a,2016-05-03,Present
A_23543e,2016-05-04,Present
A_abd7be,2016-05-05,Present
A_76a2bd,2016-05-06,Present
A_dd5fd8,2016-05-09,Present
A_1a50e3,2016-05-10,Present
A_094373,2016-05-11,Present
A_770e1b,2016-05-12,Present
A_3c475b,2016-05-13,Present
A_53a747,2016-05-16,Present
A_072d30,2016-05-17,Present
A_63d1cc,2016-05-18,Tardy
A_f16e24,2016-05-19,Tardy
A_53fba0,2016-05-20,Present
A_c2ee0f,2016-05-23,Present
A_69e3db,2016-05-24,Present
A_83aebd,2016-05-25,Present
A_1564cc,2016-05-26,Present
A_76eb5a,2016-05-27,Present
A_86de96,2016-05-31,Present
A_451291,2016-06-01,Present
A_7afcd4,2016-06-02,Tardy
A_82fa96,2016-06-03,Present
A_ddeaa5,2016-06-06,Tardy
A_0044c2,2016-06-07,Present
A_5c3ced,2016-06-08,Present
A_f42333,2016-06-09,Present
A_60fed7,2015-08-24,Present
A_17d91e,2015-08-25,Present
A_309c3f,2015-08-26,Present
A_5ff167,2015-08-27,Present
A_ed74ac,2015-08-28,Present
A_4d2ac3,2015-08-31,Present
A_8fd6e1,2015-09-01,Present
A_2c86d7,2015-09-02,Present
A_ae0645,2015-09-03,Present
A_8898bc,2015-09-04,Present
A_e2e597,2015-09-08,Present
A_d7d10b,2015-09-09,Present
A_af03d0,2015-09-10,Present
A_ccb924,2015-09-11,Present
A_69f12c,2015-09-14,Present
A_1412c8,2015-09-15,Present
A_7e7926,2015-09-16,Present
A_1e2259,2015-09-17,Present
A_7bcd7d,2015-09-18,Absent
A_086d3b,2015-09-21,Present
A_42535d,2015-09-22,Present
A_0d5243,2015-09-23,Tardy
A_a029e4,2015-09-24,Present
A_06583e,2015-09-25,Present
A_9e453b,2015-09-28,Present
A_d589fb,2015-09-29,Present
A_aeadd3,2015-09-30,Present
A_40d04b,2015-10-01,Absent
A_88cb69,2015-10-02,Present
A_ba2fe7,2015-10-05,Present
A_014cd6,2015-10-06,Present
A_bc64c8,2015-10-07,Present
A_921e14,2015-10-08,Present
A_0bd95e,2015-10-12,Present
A_d903d6,2015-10-13,Present
A_3d0fba,2015-10-14,Present
A_e659e7,2015-10-15,Tardy
A_c16fa0,2015-10-16,Present
A_fbf182,2015-10-19,Tardy
A_29a011,2015-10-20,Present
A_77bedc,2015-10-21,Present
A_77f945,2015-10-22,Absent
A_73baeb,2015-10-23,Present
A_e6619e,2015-10-26,Present
A_04d144,2015-10-27,Present
A_133559,2015-10-28,Present
A_b4f232,2015-10-29,Present
A_a0eb60,2015-10-30,Present
A_22f8d4,2015-11-02,Present
A_de5125,2015-11-03,Present
A_c7b386,2015-11-04,Present
A_c82c9c,2015-11-05,Present
A_09fd76,2015-11-06,Absent
A_8f094a,2015-11-09,Present
A_e55e67,2015-11-10,Present
A_11303a,2015-11-11,Absent
A_140b23,2015-11-12,Present
A_103f9a,2015-11-13,Present
A_725686,2015-11-16,Present
A_e804bd,2015-11-17,Present
A_5e607b,2015-11-18,Present
A_26ff8c,2015-11-19,Present
A_d6af17,2015-11-20,Present
A_06fce0,2015-11-23,Present
A_ff5863,2015-11-24,Present
A_51b6f1,2015-11-25,Present
A_21bfa3,2015-11-30,Absent
A_ef7ffb,2015-12-01,Present
A_6288e5,2015-12-02,Present
A_135bf6,2015-12-03,Present
A_c58d81,2015-12-04,Present
A_ddc0cc,2015-12-07,Present
A_ee6a99,2015-12-08,Present
A_dafcae,2015-12-09,Present
A_72ee47,2015-12-10,Present
A_2c42a2,2015-12-11,Present
A_b68fb5,2015-12-14,Present
A_821ad3,2015-12-15,Present
A_be51e8,2015-12-16,Present
A_279c90,2015-12-17,Present
A_0190b5,2015-12-18,Present
A_86145a,2016-01-05,Present
A_75b57e,2016-01-06,Present
A_cf2d2d,2016-01-07,Present
A_0393da,2016-01-08,Present
A_06d55a,2016-01-11,Present
A_66c417,2016-01-12,Present
A_a25d4a,2016-01-13,Present
A_3cbd1c,2016-01-14,Present
A_09e305,2016-01-15,Present
A_19465e,2016-01-19,Present
A_a70f52,2016-01-20,Present
A_a75c52,2016-01-21,Present
A_58214f,2016-01-22,Present
A_3a02d8,2016-01-25,Present
A_1ef9af,2016-01-26,Present
A_14dd86,2016-01-27,Present
A_7831b6,2016-01-28,Present
A_e11a0a,2016-01-29,Present
A_fda4cb,2016-02-01,Present
A_85247d,2016-02-02,Present
A_891d51,2016-02-03,Present
A_f1a547,2016-02-04,Present
A_07894f,2016-02-05,Present
A_33d5bd,2016-02-08,Present
A_247f83,2016-02-09,Present
A_ac4d8c,2016-02-10,Present
A_12297d,2016-02-11,Present
